0	asshole_king with pills that nig will last 4 years like magic j that nig should hav died years ago yall the first team to draft gay
0	assholeofdayear: rudy gay a faggot for not changing his last name once he got money
0	_asslxrd_: my inner nigger is coming out
0	as soon as we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up pisses me off
0	atblackface mrmooncricket uncleunco bobbybotsods fuckthemallcops racistnegro69 ape? fuck u broke ass racist
0	atspace your 2 and 3 nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number 2
0	austin_farrar your a fucking queer faggot bitch
0	austing1135 answer my snapchat faggotbutthurt
0	austing1135 i do not like talking to you faggot and i did but in a nicely way fag
0	awk u dont like your own nephew  cousins bc our race lmao broke ugly bitches fuck them we dont need them
0	aychmoore: most teachers abuse their position theres teaching with discipline and theres being a cunt most are cunts
0	ayeedeb: ray j is the perfect example of what happens when you give a lame nigga some pussy
0	ayefuckwoody coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? you seem a little confused
0	ayo i even kill handicapped and crippled bitcheslook at my scalp real close and youll see triple sixes
0	ayy carlton is a ghetto school nowswitchedatbirth
0	#azmonsoon lot of rain too bad it wasnt enough to wash away the teabagger racist white trash in the statetcotteapartyazflooding
0	bad_boy_six ksteven37 here ya go wetback eat this 
0	badshah200 ur pal stlabubadu threat2 apostate kufar&gt;i cld cut ur neck wsword of islam &amp;watch u squeal like a bitch like daniel pearl
0	bakegriffin am i the only one mad that espn gonna be talking about faggot ass penn state all week?
0	bald head bitches think its their time to prosper 
0	bankheist: youre a retard shawnacarr99
0	barackobama marchforinnov send them damn beaners back where they belong n the us aint it
0	barbod6fcb _cblaze oddbeast cracker jack shut the fuck up
0	beaadawgg: why do the trashiest really ghetto girls always get the most likes and comments on insta? boys up and down their pictures a&#8230;
0	beesands10 but thats what you call white trash with money
0	beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores
0	bellaangeletti no ud still be a fag if i was lolz
0	bellaangeletti ur a fag
0	benjaminnorton: remember the yellow badge nazis used? israel is making muslim women carry a yellow badge order to pray in al-aqsah&#8230;
0	__bettyboo: you better pray i dont send your nudes out bitch
0	between this trend and the vines acting like women its like niggas couldnt wait to be faggots 
0	beyondtomcat youd like that wouldnt you fag
0	bgally17 so ur faggot teammate brandonprust8 hits someone late like that and u say hes yapping and yelling u guys def 69 in the room
0	bidenshairplugs: anybody who trashes their own neighborhood after a perceived injustice is a fucking moronferguson
0	bidenshairplugs he looks like a fag and his time line is boring zzzzzz
0	bigbootybishopp: white_thunduh lassen cc  the coach wants me i feel it youll get more my nig no doubt
0	billionairecrow neelahrelates your whats wrong with the white race you fuckin coon slaying piece of poop please die alone
0	bill smith dds mtv odb lgbtq mma nfl aflcio bitch pick onefucking hate youi know you proud but shit
0	bitch ass nigga be hating on black women uncle tom bitch punk
0	bitchdicknigga youre a fucking nigger
0	bitches be having a nigga but want to be another nigga wcw bitch it dont work like that
0	bitches be like im mixed wit italian chinese nd african american i be like bitch just cuz you ate ur&#8230; 
0	bitch fuck yo nigga whats up with that pussy?
0	bitch kill yoself go on to the bathroom and eat the pills bitch all of em
0	bitchkrieg like the new avi my twitter is retarded and shows you in the cubs hat but when i stalk your profile it show the new one
0	bitch youre the ugliest cunt ever
0	bitch youre white stfu with your shitty spanish
0	black bitches dont be kickin up in our school bitches still comin wit durags still on they head nd shit
0	black cops want to kill white citizens spic cops want to kill anglo citizens zigeuner cops are all rapists
0	__black_jesus yea i forgot i was talkin to a degenerate faggot
0	blackman38tide lmfao go to bed whitey &#128129;
0	blackman38tide: whalelookyhere howdydowdy11 queer gaywad
0	black people like chiefkeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
0	blakeanderson21: weston_diamond sleezy_jeezy justinmiculka01 not about to shoot this pussy ima beat his face into the asphalt t 
0	bloggerboxing rianscalia pass the fosters faggot
0	bloggerboxing yeawhat did it do for maidana? it made him a greedy faggot loser atleast broner is black
0	bnp we are being overrun by mongrels because zog or the jews that run our countries want the white man to perish
0	boburnham: in the future gay culture will be considered cool by americas teens and instead of wiggers there will be straggots
0	bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin foreheadbeamthat bitch i know where you reside
0	bonnoxxx nah she said you a fag
0	bossace555 sounds_good_bro bloggerboxing yea u stupid faggot im not leaving till like 5-6pm want a ride?
0	bossmelle never followed him ignorant monkey
0	boythats_aryah: my tl gotta chill with this pretty face challenge foolishness yall hoes agg
0	boy yung thug is a fag
0	brady heard yall say he was washed now he washing the league on you hoe ass niggas
0	braxcity29 maria_obregon_g sophia_freeman1 34 of a citizen i said it for you maria you spic
0	breeolson gingerbeard66 your a nasty nigger whore
0	brenddan_ they said some bullshit damn niggers
0	brenddan_ wow are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas
0	briana_rashae id like to rape the bitch that posted that
0	brice2254 fuck you faggot
0	brizgotti these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want smh
0	bro everybody is a ho then fuck it your favorite color is mango red you are a ho you charge your phone all the way to 100% = ho smh
0	broganwebber: beyonc&#233; is trash
0	brrrrangadang this nigga &#128529;&#128529; know damn well you a coon
0	buckm00se all us beaners were pissed like robert when the jew ref stopped it
0	buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner
0	buckm00se i dont like the sand nigger but its entertaining like 6 knockdowns
0	buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
0	buckm00se joe cortez is the ultimate faggot that fight proved it
0	buckm00se: kill this beaner
0	buckm00se letsargueboxing sand nigger ran over some kidd
0	buckm00se true sand niggers &amp; bum brits claim hes a atg hall of fame legend smh
0	bullets through a nigguh tru jeans
0	bumped into a bitch that filed for sexual harassment at work against a co-workeri aint been so shook in my life
0	burn bitch 
0	but atleast they let me knowur a faggot if u keep those type of twitter secrets
0	#california is full of white trash
0	#california is full of white trash who moved fromoklahoma
0	california is home to skater trash
0	cambreezy_ thelittlefella_ she spelled faggots with an e youre so cool lol
0	campos_uli is a faghesgay
0	can&#8217;t wait to humble these niggas in the playoffs again until then good job hoes
0	cancerous_kevin: timrosscomedy michael_craig12 i feel like tim ross is a nigger
0	canfaggots ofhoneybooboo imagine thisinternet world was created to trap them and feed them toallah like gazelles?itstephenking
0	cant stand bitch ass niggas
0	cant stand that asian dude just now faggot gives me attitude cause i almost forgot my water fuck u faggot if i wasnt on stage
0	cant stand that faggot
0	cant take u coons nowhere &amp; i mean nowhere
0	cant trust niggas when it come to bitches
0	capotoheaven alls niggers wanna do is fuck tweet and drink pineapple soda all day
0	carelessone92 you styl gotta get dem tweets off my nig
0	carlozxivir: vocatoaster ching chong
0	_cashhhhhh: was deleting this pic until i realized a dike in the back ground dressed like a nigga with wedges on &#128514;  bitch im &#128128; http:&#8230;
0	caykelly16 madisonearhart u guys are fags
0	cb_baby24: white_thunduh alsarabsss hes a beaner smh you can tell hes a mexican
0	_cblaze barbod6fcb oddbeast man bitch am not gonna do a damn thang if u dont like what i got to say then unfollow me
0	cbsthismorning charlierose racist norahodonnell tx trash racist why wld u intvw mittromney n ask racist questions itwas so disrespectful
0	ceasefire?lets see how long those towel heads can go without trying to attack israel then cry to national media when they get popped again
0	celtic means white trash if someone says theyre celtic it means theyre white trash
0	chalecarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
0	chalecarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
0	chandailbailey steezeyflow hunturpls you need to accept the fact that youre both hipster faggots
0	chanelisabeth that nigger music
0	channymaraj bran prolly real nurturing lol
0	charleeredz13 your gay stfu dumb monkey
0	charlesbarrkley hey sir house nigger uncle tom arent you from grand ole mississippi i rest my case
0	chasebasford chase you god damn faggot &#128514;&#128557;&#128514;&#128557;
0	chasing these hoes better get cash nigga
0	checha__ be gone my nigguh
0	cheesus85 greyyygoose faaaaggggottttt speaking with the blonde hair and confused youre a hypocrite cuz youre a faggot
0	chemicalkidss this bitch look like a fucking white trash trailer park queen lookin man bear pig 
0	cheyennewright_: villasenor_30 it means youre a faggot lol
0	chicks love these ugly hipster faggots prolly cause they look like the dad that was never in their life
0	chiefkeef: dat bitch katy perry can suck skin off of my dick
0	chingonabe: &#8220;staycoolwheels: mjs79 well he is at genos so he is the ultimate faggot&#8221;elmaestro1 got to show this queer how to eat &#8230;
0	chink_19 shut up chink
0	chlldhoodruiner: who else hated this bitch nigga ?? 
0	chris_anzueto josh_mackey15 you call someone a faggot and then say to kill themselves you are a pathetic human being a fucking disgrace
0	chris bosh bout to disgrace the trophy like a real faggot smh
0	christian_esem you dont know what your talking about retarded faggot
0	chvntre: sometimes i wanna upper cut this bitch but i dont know if shes special ed or not
0	cigarsnscotch: whats black and yellow and not going to win this year? wrong the answer is tiger woods
0	clan of retards
0	clinchmtn316 sixonesixband america today the rule of thumb is: when in doubt blame whitey
0	cloutgod: horrible rapper1 tyga - most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him&#8230;
0	cody_smith64 true i miss yall man yall are my brothers is mikey starting? and what about the chink? lmfao
0	coffincreepxx you had to throw in the faggot word smh smh smh
0	_collegehumor_: i fully support same-sex marriage but ill never stop calling my friends faggots
0	come on nd get that chicken niggers love dat chicken from popeyes 
0	comp10tx: lowkey called that faggot a faggot
0	connorbagen: you know shes a dyke when she asks for mens golf clubs
0	coolie_gbe300: its 2014 &amp; you niggas still runnin round sayin yall dont eat pussy yall must be suckin dick
0	coons
0	cougar745iii: this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp; stereotypi&#8230;
0	coughlan616 youre racist against white people whigger anti-racist is a codeword for anti-whiteanti-zionist is a codeword for antisemite
0	_c_parris69_ your picture makes you look like a serious fagjustsayin lol
0	c_phil_13: man i was trying to eat &#128555; kylegotjokes: nigga you said it was bitches out here i showed up for nothin &#8230;
0	crackerjhak because youre a fag
0	crew neck ass nigguh
0	cssalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;
0	curse avi for coke because hes a fag and hasnt put it on yet 
0	cussed out by a fat redneck on the last day yolo shawnnasanford meganmonday13 kelsss_lynn &#128514;&#128514;
0	cute ass niggah 
0	cuzimdaddy_:  5feet_0inches is dis wrong??? _100d: if you fuck wit a lame nigga you a lame bitch
0	d9rize: terrorfranchise d9oxy stfu faggot a clip is 4+ holy fucking tittyy shit
0	dad just yelled out in bout to fry some chicken like a nigger
0	damn hoe you so ugly even hello kitty said goodbye
0	damn justdome_ &amp; his nigger music waking up the whole school in the morning  &#128664;&#127926;&#128543;
0	damn you whitey youll get a kick out of the newest form of white privilege 
0	dangitstiff you look like fucking shrek bitch
0	dani alves pulled off that hairstyle neymar just looks like a faggot
0	danielsizelove conrad_mlg get on cunt
0	dantoomey2 fuck you faggot
0	darealalexinla woody_afc rodriguez5_ the nig is fun to watch got to admit ebola boy can speak broken spanish too lol
0	darienbaby_xoxo jk id fuck a dog before i fuck you fish pussy
0	dariendaywalt bitch shut the fuck up goddam your a slut bitch whore nigga
0	darthdanaa yes you do retard
0	datboyrayt because if you support lesbians you have to support faggots theres no difference
0	datboysmokeyy: shawty said you not gone understand america unless you went to a pwi school crackers already brainwashed her smh lol
0	davethebrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high
0	davidly62793584 how many fuckin fags did a even get? shouldnt be allowed into my wallet whilst under the influence haha
0	dear utah polynesians: again stop acting black and speaking ghetto speak fob you aint no ghetto niggaz
0	deedee patrick ed sheen timmys dad beavis &amp; butthead peter griffin this is just a list of some mentally retarded cartoon characters
0	deeznutsdoe how about you wash my butthole out with your tongue you little faggot
0	deeznutsdoe id hate feeling like a faggot too punk ass hoe
0	defendwallst those littleisis faggots usually have bags over their heads anyway makes bullet placement interesting thru a scope
0	defendwallst whatever fuck all those assholes theyre niggers they all look alike to me
0	delaney_guinan a faggot that needs to grow up
0	delaney_guinan you did a good job doing that to me and not texting back faggot
0	dem niggas ca have them white hoes i love my beautiful black sistas
0	deno_5 kaitlyninst0ne youre reading you coon
0	densonkeith most of these people are followers of followers of truth but they themselves are still niggers their outlook mind &amp; all
0	denytheprophecy thanks for ignoring my texts fag
0	derek_kirchner7 tori_mills02 fags&#128567;&#128567;
0	dessantigina: tonyjrodriguez wolfvanhalen so tony i think yr a rude little cunt and too too young to even know what real rock and rol&#8230;
0	destrothenoble: i dont support that ya idiot and if im a teabagger youre being teabaggedopenwide nekolin 1sleepinggiant
0	destrothenoble nekolin purple &amp; pinkfor the faggots who want to be protectedby the police instead of bearing arms if need be
0	devilfzyq devilelyie tehdevilclan shut up fag
0	devilgrimz: vigxrarts youre fucking gay blacklisted hoe holding out fortehgodclan anyway 
0	devin hesters a bitch
0	didntdonuffin: dreaaalove rip to my nigga trayvon a worthless spear chucker
0	dirtyimage: tronkitty not just cause of hoes go to jail cause of fucking up hoes bloody n making them call you head honcho
0	dirtyskimask: lmaooo friday after next? &#8220;1stname_bravo: you like that yo sons a fag?&#8221;
0	dis broad done tagged dis nicca n a video of his sis giving dome tragic
0	dish_answers you gots da bet and da msnbc wit dat colored reverend who only listen to coloreds what else i missing?
0	divamonroe2uhoe: niggas always wanna talk about how god is against gays what about that pussy you was eating last night? aint god ag&#8230;
0	diversity: chcgo blck pstr flooded w dth threats ovr endorsement of gop candidate: &#8220;u sellout uncle tom ass n*gger&#8221; 
0	djchubbeswagg this like a retarded wu-tang clan
0	djfeds suck my dick tacos el negro better
0	dolangang beans u beaner?
0	dolangang you wouldnt know fag
0	dolphrudager you dont have any kids? what are you one of them queers?
0	donnerkay surlyrevenant an enraged 64 290 lb mike brown lethal weapon on legshis hatred 4 the police &amp; whitey added fuel 2 his arsenal
0	dont mind black peoplehate niggers
0	 dont sleep on ma niggah chood &#128076; charleyhood &#128175;&#128175;
0	dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch
0	do you think all the rice fags are at mcdonalds?
0	drboycewatkins1 coons and monkeys like you disgust me you minstrel show negro crying about shit all the time youre a disgrace everywhere
0	drew4130 mailgal2000yall hire colored folk? only work half da day and throw da mail in da sewer if we aint done
0	drfreezeburnn daithidenogla i just learned how many retards you can find when you search trending topics
0	drfreezeburnn thats not bias its an objective fact that philly fans are cunts
0	drnrdx: brandonfxrd youre not safe pussy boy looooool 
0	drtruth247: yall hype that bread loaf chick up but im a chill&#8221; a dyke rapper
0	dta_87: i hate fat loud bitches
0	#dtla is trash because of non-europeans are allowed to live there
0	dumb bitch 
0	dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;
0	#dutch farmers are white trash
0	#dutch people who live outside ofnewyorkcity are all white trash
0	dxpperjay: you assholes know that referring to a girl as bitch doesnt make your dick any bigger right?
0	dyke bitches kill me thinkin they really got hoes lol
0	eagles fuck around &amp; lose itll be kill the cracker at the sophi crib smfh
0	earlylegend: i dont fuck with these hoes &amp; i dont fuck with niggas thats fuckin these hoes
0	ebola sounds like a hood hoe
0	eda the 2 queers at aa lol vbomb20 gduenez 
0	ehasselbeck bi_politics teaching that pretend son to b a pussy his son would have lace on his jock strap
0	eh bitch? how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch &#9996;&#65039;&#128139;cantstanducunt
0	elbasedparko: i think he just ended racism 
0	elchavaloko who cares tbh ones a shitty dirty argentino &amp; the other is a feather fisted nigger
0	_elennamichelle nope not at all but im stuck in a house full of fucking niggers help me escape &#128553;
0	eleycome_eleygo caykelly16 movies dont matter as long as you do coon shit with coons youre a nigga
0	elizabeth is astupid hoe
0	el_prietito lovexlilyy them jigaboos aka homewreckers needs to get blocked
0	englishbrit123 sounds like a good idea but i want my word to be spread jews niggers and commies alike
0	erikcochrane: tonydecola &#128514;&#128514; my nig
0	erinscafe we hate the yankees though right? i feel like im really good at hating them
0	erintaylor14 brios82 you both sure do you want to give a free pass to every border jumper in this country you two are whats wrong here
0	erlktweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;
0	espn keep hiring these dyke bitches and gay spanish niggas to talk sports
0	evanbecker513 _triggaplease_ morbidmermaid zooyorkinit _shayisdabomb_ rainbowblake because shes a nigger
0	evandmyers nineinchessoft you have a redneck attitude the same people that think benghazzi is real think fox fake nws is real your one
0	everybodys favorite phrase to try and end an argumentyou do you and i do me lmao faggots
0	every gook inlosangeles should be deported or killed
0	everyone calls me b they be like oh wassup b &#128524; and i be like wassup my niggah
0	everyone tells me the exact same thing but i wont listen coon
0	every slant inlosangeles should be deported those scum have no right to be here chinatown should be bulldozed
0	every spic cop inlosangeles has raped or has thought about raping a white woman thats why those half-breeds get jobs as pigs
0	every spic cop inlosangeles is loyal to thelatinkings
0	every spic cop should be killed those pigs only got their job to get even but white people never did anything to them
0	faammoverall: this nigguh chris paul
0	faggot 
0	faggot ass bitch nigga
0	faggots 
0	#faggots are merely ascientific indicator that something is wrong&gt; do not celebrate as unique indiviuals for they arecancer&gt;
0	fardousaa becuz no man should celebrate his bday at a drreamsfaggot
0	fat ass hoe holding up the machine
0	fat ass inbred rednecks like paula deen are breed that are going extinct i mean look at that woman i would hate to be her scale
0	fat bitches fat bitches heeeey
0	fat dykes make me want to vomit
0	fat fucking funky nasty ass hoes
0	faux noise pundits dont like duck molester pro-slavery racist homophobic teabagger darling phil robertson either 
0	faux noise pundits dont like duck molester pro-slavery racisthomophobicteabagger darling phil robertson either 
0	fazededo: to the rejects who constantly call my house and are threatening to rape my mom karmas a bitch rot in hell faggots
0	feelinyurthroat: dont watch me you beta watch your bitch nigga
0	femalejokerhoee yeah he sucks just like the other fags who are oh nevermind there are no fags in thenfl
0	feminist aka a bitch
0	femshaveballz: you can no longer run a business n america unless its deemed acceptable by 1 political group of retards known as democr&#8230;
0	feverspell nyrkelsmads ill do it 1dgroupiegossip in the uk fag means cigarette and a faggot is a bundle of sticks you homo
0	#firefighter is a job for white trash
0	first thing i do when i hit the lotto is buying moniqueeedavis two fat bitches and watching her eat both in one sitting
0	fit4lifemike chanelisabeth hoe dont make me put up screenshots of your texts to me hoe
0	fit4lifemike: whitecholo23 chanelisabeth true i need to sleep to make them gainz bruh so all the hoes stay mirin ;p alright later&#8230;
0	flaming faggots that publicly state how they want everything handed to them like fuck you dude get off your bottom ass and do something
0	flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trashlordwillin
0	for all we know this nigga a rapist yall hoes dumb &#8220;daniellathepimp: *melts* &#8221;
0	frankiejgrande ew queer white thirsty bitch
0	frankiejgrande fugly queer white trash
0	frankiejgrande omg gtfo white faggot
0	frankthetank215: there might be a couple cotton pickers on the spurs but they all play unselfish white man basketball
0	freddyamazin ratchet looking nigger
0	fredo was a bitch ass nigga how niggas fire over 20 shots at his pops but he didnt get off 1 cuz he dropped the gun smh
0	freeajay you understand you look like a real life dyke right? like you look like a wnba dyke bro a sports bra &amp; bball shorts wearing dyke
0	from now on i will call all radical muslims niggersit is very fitting and it is racist i am racist against anyone who hates america
0	fromtheshwa yes now get off twitter you lame negros should have never learned how to use the internet
